,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,Class
GSM152924,16.50414616,-4.777973519,0.725195394,-1.769536137,-1.635067699,-2.182170343,0.850306199,0.825826354,3.17294854,-1.806387807,-0.159453743,-3.34649713,0.098060015,-1.458941478,0.477227772,0.09716701,-1.126419045,0.833529412,2.323669342,-0.525568772,-0.834106966,0.270434189,-0.397379196,-1.346554751,-0.296494678,0.719211929,-0.916873358,0.363356109,1.383515711,0.384334032,0.185621847,-2.510514797,-1.165013235,1.036418381,0.3115772,0.625032828,-1.308712115,1.14160323,-0.926845177,-0.661712524,-1.525772868,0.502678969,0.232235914,0.246349793,0.914941035,-0.397399343,-0.206066321,0.08073931,-1.1402529,-1.652379462,1.405580844,1.605181885,2.404385307,-0.338791363,-0.977084256,-0.203002554,1.177287803,-1.070125462,-0.951845252,-1.44998798,-0.120765481,0.148572379,-0.15530356,-0.354462713,-0.970289572,-0.389696495,-0.782560842,0.002695907,-0.571764492,1.948190059,-0.439885497,-0.38052053,-0.018845257,-0.972059605,0.290179809,0.757856643,0.097132588,0.570319924,-0.735534522,1.169393947,-0.948754032,0.386571402,-0.291393902,-0.600405258,0.016804918,-0.014894695,1.490884774,-0.055608675,0.280157267,-0.130424275,-0.457796857,0.100672046,0.523073739,-0.338343254,-0.443508188,-0.636590308,0.37701398,0.428488451,0.733112967,-0.458424912,-1.190085131,0.669570899,-0.448969396,-0.562127368,0.440362129,0.908837495,0.213025743,0.322736423,-0.860155767,0.95219433,0.221150723,0.643469597,0.284645748,0.899798928,-0.247936607,0.412310017,-0.095255298,-0.516539412,-0.074166007,-0.179916523,-0.322308911,0.135394787,0.445099912,-0.1617753,-0.155382752,0.066209304,-0.255433896,0.624899121,-0.268024297,-0.074084061,-0.15647945,0.752643566,0.139223782,-0.069894421,0.219180015,0.323194484,-0.361358216,0.222108501,0.578147772,-0.316739317,0.23855467,-0.078720379,-0.059686328,-0.531504504,-0.211049541,0.008594972,-0.039560573,0.051424859,-0.190237884,0.032373856,0.21903437,0.008400229,0.343546391,0.130615769,-0.01914865,0.085268928,0.013205841,0.112742437,0.18819055,-0.141738222,-0.21728691,0.090287409,0.133762081,-0.007329217,2.80E-15,Tumor
GSM152925,15.27823782,-5.442637276,2.375175714,-1.643867148,-0.09245425,-0.885261222,-0.993795715,0.274420056,0.870766102,-2.088877552,-0.968944782,-3.763182183,-0.649177049,-1.404864518,0.322631457,-0.60041891,-0.747719911,1.25169887,2.106928698,-1.826724871,-0.053917701,-1.873651398,-0.297601905,0.222415618,-1.004798491,1.869269557,-0.895737595,1.70242756,-1.645728269,-0.366092654,-0.766090098,1.309520583,0.150043805,3.096926292,-2.584040722,0.007518348,-0.773322073,1.256262511,-0.941707808,-1.272940759,1.285144095,-3.268609103,0.507005077,0.07258311,-0.090941991,-1.990426357,-0.347304056,-0.293555934,1.54993656,-0.317163406,-0.59765075,-1.415710258,1.076498548,-0.367761431,2.213152508,0.645294534,-0.814791793,0.580415707,-0.391678112,0.502583639,0.376310705,0.386680806,-0.551949996,0.278302386,-0.509832001,0.29943815,0.47288517,-0.603144979,-0.203878766,-0.614219677,-0.743834411,-0.225037537,0.149147529,1.308378106,0.380142368,-0.232716639,-1.102204013,0.199136187,-0.881250806,0.077060339,-0.430024513,1.180238059,0.53532205,0.430772928,-0.493716509,0.321463883,-0.000387657,-0.028954797,-0.691869199,0.027533574,0.076717405,-0.979977822,-0.210162877,0.635180736,0.125253802,1.197005409,-0.336734645,-0.029198981,-0.047215049,0.393024227,0.529114561,-0.464031495,-0.746586732,-0.300296158,-1.025202504,0.109041497,1.007914825,-0.769217206,0.408023641,0.398871299,-0.289497809,-0.008298413,0.316310736,0.570039806,-0.163436578,-0.601336191,0.217222216,-0.494458585,-0.565932325,0.332233783,0.04196027,-0.21323963,0.242788199,-0.065563492,-0.165226864,0.531832533,0.093731555,-0.193153359,-0.287581299,0.053202072,-0.636237717,0.213192646,-0.264554081,0.438551313,0.421597988,0.25949002,-0.04110875,-0.239329905,-0.276897576,-0.222523618,0.143477862,0.052457259,-0.192393636,0.391300072,-0.18084075,-0.237368222,0.016262973,-0.033708414,0.40692913,0.126503028,-0.171975918,0.114461005,0.33483257,-0.14929384,0.044829041,0.099439613,0.027267805,-0.077417936,-0.215536346,0.030427875,-0.041490024,0.031784637,-0.177727326,-0.155134095,-9.02E-16,Tumor
GSM152926,12.25874921,-4.232596445,-0.531060436,-2.539025214,0.591332546,-4.424541319,1.278720217,-0.588000025,1.744973851,-1.922360731,-1.451374937,-3.68592682,0.36621575,0.54191939,-0.845085902,0.999985193,-0.939553841,0.906723235,-0.298586592,0.7836155,1.435474574,-0.830911681,-0.417891933,1.665199001,0.779530629,0.404904821,1.153965583,-0.149606493,0.317465989,0.435287287,-0.175533896,0.577923288,0.682239993,-0.097281494,-1.02300701,-0.42462667,-0.57940002,-0.548705071,-0.576737287,0.121307339,-0.434756816,-0.315170998,1.234785373,0.667348778,-0.096628138,-0.210773635,0.841004135,1.577921254,0.490304371,0.527778924,-0.118354323,0.783532234,0.007476968,0.508220198,-0.114172339,1.301453124,-0.573949571,0.252046381,-0.23931374,0.847304689,0.826145006,0.778290465,0.281281585,0.464987433,0.39221575,-0.652040325,0.164478656,0.219424592,0.410536273,1.275686139,-0.690278997,-0.222381639,0.482259628,0.081562524,0.208097758,0.722049424,0.028899074,0.865065957,-0.333216602,0.203240379,-0.231605676,-0.910032428,0.361509842,-0.158838305,1.211598611,-0.882317515,0.099690925,-0.25436356,-0.210722883,0.149131094,0.094446315,0.578859591,-0.504543712,-0.332604795,1.036030842,0.435957001,0.358840464,0.356550113,-0.250199204,0.761303214,0.145670154,-0.173911873,1.398717634,0.313899406,0.032390371,0.428410329,0.132924879,-0.040697634,-0.113512544,0.373613329,-0.917881688,1.252973741,-0.139676898,0.051829496,0.357294204,-0.021536798,0.308733489,1.06281515,0.816196995,-0.441976691,-0.384761908,0.23213736,0.030592707,0.217220381,0.422229794,-0.780125766,0.108922758,-0.897103692,-0.046623582,0.513382997,-0.174691739,-0.883096939,-0.013655396,0.032810767,0.723292896,0.332471874,0.66122116,0.316108869,-0.266790934,0.105247686,-0.361392241,-0.077482161,-0.158496952,-0.409715317,0.16203045,0.419101016,-0.468488508,0.399483971,-0.046770975,-0.229783505,0.536694949,0.211340853,0.144829789,-0.315743827,-0.0252905,-0.260710087,-0.361068506,0.321979034,0.022461437,0.107699551,-0.050959857,-0.067382142,-0.168404645,0.075318427,3.99E-17,Tumor
GSM152927,16.67328627,-4.209074136,-0.182206378,-0.926684555,-0.734208268,-0.639867601,1.336422768,-0.081689983,2.08154211,-0.725558037,0.294355935,-4.27723534,0.239790764,-1.828618879,-0.363340391,-0.208791431,0.069233081,2.394513034,0.856112913,-0.512874549,0.171882719,-1.245511357,-0.689532782,-1.445859094,1.048981659,1.021075853,0.63176326,0.401023008,1.731458957,-1.043310795,-1.664161288,-0.720905253,-1.542912566,0.414798631,-0.763527877,0.865972827,-0.436983209,-0.321468227,-1.520500692,-0.511186531,-0.859280243,-0.691460055,0.935647496,0.459184832,2.047636866,0.169718691,-0.523787908,-0.641331561,0.795424007,-0.031906507,-1.153882188,0.164188262,0.391241721,-0.884410848,-0.308534752,-1.146221546,-0.708544217,0.509356343,1.57726938,-0.217852581,0.42359585,0.440610202,0.417728463,-0.351483675,-0.202580658,-0.231563989,-0.971401734,0.617000784,0.058890928,0.845274683,-0.851245787,0.318715887,-1.059565548,0.567477726,0.151437215,0.614796188,-0.811564848,0.181399658,0.334629156,-0.258905005,0.012916226,-0.431393211,-2.22240305,0.185667306,0.030080838,0.268069932,0.086399719,-0.58470263,0.794393183,0.005616126,0.713262452,0.570362889,-0.422732811,-0.525142061,-0.540286572,-0.396920647,-0.399927268,-0.343266079,0.43493682,0.60892066,1.199108031,-0.156164935,-0.351856668,-0.511987447,-0.598470527,-0.140549086,-0.802685866,0.006123069,0.386223575,-1.253678367,0.354633056,0.144574188,-0.331497059,0.228191207,-0.19192309,0.175491797,-0.338472419,0.206082409,0.537824748,0.03139538,0.417609369,0.104150988,-0.201154719,0.16585909,-0.34016956,-0.671189486,-0.321000392,-0.454593249,0.373958942,-0.658258885,0.808896004,-0.042122928,0.061709305,0.150360252,0.027991511,-0.888880882,-0.630671124,0.187797412,0.062652951,0.120446685,0.170915839,-0.065129468,0.123208198,0.464967398,0.747289089,0.150145183,-0.092063002,0.180417094,-0.006392175,-0.135853164,-0.131265775,-0.292784027,-0.318410699,-0.086222836,0.101702007,0.152641991,0.10602898,-0.289180332,-0.09684384,0.13399455,0.091566447,-0.342985363,0.135431976,0.028599935,3.84E-15,Tumor
GSM152928,13.30898919,-2.307984558,-0.868534908,-2.329629164,0.462628846,-3.754877523,1.687297326,0.857215749,3.539627542,-1.858811959,-1.063335628,-2.60136974,-1.661369724,-0.052061373,-0.178805092,1.078192727,0.414426791,1.267206916,0.066335342,-0.221203208,0.049221076,-1.707142375,0.418606935,0.883109587,1.42177454,0.452777108,0.750376356,-1.26493913,0.744128798,0.460532771,0.353802012,-1.811781647,0.905271387,-0.968714343,-0.750379809,0.750650773,0.868615896,-0.339349761,0.007294665,-0.266329804,-0.939376509,-0.272816687,1.422501604,0.540601166,-1.077848827,0.198600252,-0.358588553,-0.076685236,-0.823831108,1.065077706,1.93934792,-0.548822574,-0.095369204,-0.345102116,-0.605326856,0.684868012,1.270301989,0.668997553,-0.411469471,-1.550729192,0.203475585,-0.005077961,-0.405519927,-0.292070599,0.342990324,0.808743835,1.09866654,0.038126558,-1.39235104,-0.108905547,-0.01487137,0.601116485,-0.038822345,0.894612565,0.291930892,0.502659213,-0.869179732,0.266619082,-0.644177729,0.043012528,0.159370169,-0.76719543,0.162450841,0.406653467,-0.45568855,-0.440798053,0.698562497,0.911776414,-1.148251064,-0.479210276,-0.811471463,0.093015647,-1.292734817,0.63557794,-0.461386618,0.355781304,-0.426733909,-0.438959349,-0.383772808,0.10017408,-0.048223687,-0.283219068,1.051636175,0.533134508,0.060462522,-0.228964846,-0.140079405,0.6232271,-0.078719179,-0.047353235,1.169284664,0.098277098,0.020214377,-1.09947847,0.585806985,0.150172552,-1.065440717,-0.092776857,-0.136193746,-0.220490296,0.589341839,-0.166198041,-0.547220614,0.464201193,-0.325557103,-0.044518713,0.267154269,0.305596854,0.388533017,0.520784258,-0.301637677,0.650041729,-0.279554034,-0.061040014,-0.326511094,0.279254968,0.698055384,-0.069733807,-0.057104103,0.02296756,0.017169958,-0.037865106,-0.054910885,0.685857199,0.201725179,-4.97E-05,0.190075037,-0.409918936,-0.459937532,-0.046989248,-0.242841512,0.499616398,-0.115693681,0.504701882,0.056770847,0.182770176,0.111329875,-0.083770972,-0.134129669,0.130690878,0.255095413,0.217989529,0.124576175,0.009836434,-6.94E-18,Tumor
GSM152929,16.23320436,-2.55579107,0.936633326,-4.0520297,0.032433951,-2.859984803,2.098345865,-0.976241474,3.720717479,-1.333944841,1.173605646,-2.863921762,-0.022830527,0.505137924,0.126281443,1.411428202,1.169068564,2.15525413,-0.472400572,0.297476088,-0.121689259,-1.722007005,-0.868354025,-0.744140147,0.379483055,-0.315324106,0.856191876,0.460381877,-0.444159489,1.909060251,-0.260806197,0.721668724,1.02396443,-0.234247814,2.152920903,0.062771251,0.539594079,-0.44418115,1.408064769,0.281498531,0.014714164,-0.150660879,-0.719224402,-0.526136944,-0.724404418,-0.366725595,-0.672820647,-0.004751748,-0.268765951,-0.399528176,0.149920456,-0.163493225,-0.521715709,-0.081421752,-0.234980877,0.216668809,-0.086678466,-0.188571382,0.47786706,-0.465944474,-0.857008909,0.140485065,0.727995985,-1.136218016,0.356899926,-0.314985535,-0.215850955,0.505033411,-0.393991287,-1.749908348,-0.204661181,0.123422041,0.504674648,-0.491099158,-0.798254776,-0.770630374,-0.170911577,0.100941262,0.338917536,-0.048160576,-0.985036107,-0.352457938,0.493824132,-0.318063745,0.632000263,0.38411451,0.446503687,-0.714428057,-0.487424813,0.411067303,-0.697324052,0.287857803,0.972224946,0.496067428,-0.132188577,0.11135272,-0.294871812,0.386634049,-0.257663279,-0.552307725,-0.050405204,-0.005256706,-0.107435092,0.291699489,0.195752485,-0.529290682,0.188524248,0.357027011,-0.618876956,-0.778171847,-0.072024227,-0.795558768,-0.072996988,-0.154739661,0.329452162,-0.537383324,0.183303238,0.539042265,0.19670443,-0.366254769,0.58621831,-0.201140749,0.285364999,-0.713309289,-0.020931678,-0.40327441,-0.798035439,-0.416592196,-0.446276606,-0.51469049,0.365075591,-0.995966153,0.223828358,0.467396715,-0.289405235,-0.148095037,-0.411876369,-0.147544408,0.144056606,-0.184580371,-0.063200059,-0.166687916,0.351028963,-0.328814989,-0.311718969,-0.251636369,0.312631211,0.317974472,0.046367624,0.067982341,0.194605529,0.242109709,0.207635868,0.418696797,-0.219487486,0.510301616,0.528679975,0.308165064,-0.076843762,-0.008302374,0.0271115,0.084180556,-0.361567375,-0.487743879,3.07E-15,Tumor
GSM152930,17.46746611,-3.940810761,1.169051837,-2.223051728,0.9537994,-1.747147847,2.213646255,-1.603944413,2.535313791,-2.096015546,1.496177771,-2.078359213,0.594517917,0.393538289,0.363301176,1.334924993,0.318237803,1.163740295,-0.719328838,-0.133741601,-0.783492864,-1.922620238,-0.763202009,-0.463571401,0.238728228,0.44936758,1.089329852,0.436390334,-0.039223749,1.854769807,-1.791367171,0.360594928,1.111892511,-0.430477548,1.321850078,-0.569240303,-0.044341625,-0.481772402,0.80722837,-0.107495309,0.245830165,-0.546486691,-1.114206372,-0.468398927,-0.494037043,0.086469357,0.839626689,-0.881571684,-0.165116078,-1.06015545,0.076765704,0.069748225,-0.280992501,0.141222108,-0.119767999,-0.047831448,-0.468837595,-0.426838211,0.588086991,0.262857461,-0.629100848,0.229240468,0.952776737,-0.098827823,0.27833189,-0.026043142,-0.565625269,0.265799831,0.719448729,-1.578959628,0.210825636,0.481285447,0.587008243,-0.650703303,-0.142191685,-0.612642628,-0.541181956,0.472410342,0.097872408,0.580443464,0.161553059,0.00277597,0.60101268,-0.445379911,0.147625912,0.835938135,-1.747250437,0.2168863,-0.024922473,0.31839303,-0.170696636,0.393776927,0.262971468,0.60960221,-0.06556682,-0.447653205,-0.435091731,-0.27108348,0.137891931,-1.285656036,0.345252383,0.557697487,-0.04093326,-1.040373358,-0.020982823,0.582565232,-0.47996155,-0.389904281,0.268580368,-0.151004201,0.97053831,0.436500774,0.577674198,-0.151897314,-0.467659804,0.92079483,-0.160619943,-0.257282329,-0.829029986,-0.325313471,-0.55938045,0.159966736,0.327835641,0.402905864,0.672305597,-0.328451599,-0.141170867,-0.613069918,-0.039840266,0.007028699,-0.110723654,0.123558392,-0.457596229,-0.781853595,-0.259172405,0.092762603,0.271190552,-0.197621611,-0.164415056,-0.176885724,-0.668473627,0.328435205,-0.200031977,-0.165898257,-0.200916508,0.375044456,0.136454473,0.047429816,-0.194321462,0.33939196,-0.756590942,-0.145370017,0.154506479,-0.05543894,0.196478178,-0.359848118,-0.454717906,-0.568175313,0.060948499,-0.243553186,-0.142693373,-0.048565153,-0.070103276,0.313097707,1.78E-15,Tumor
GSM153054,3.288437206,3.634400179,-0.501678171,-2.969201968,1.88238572,-3.816386781,0.795380986,-0.416812284,0.423076444,1.562989853,0.35096545,-0.059305903,-0.104976051,0.298188342,1.38440363,1.0237402,-0.992224084,0.750149624,-1.489495836,-0.03187426,0.2820018,-2.353394307,1.568503826,0.326145507,2.558913807,1.435861808,-0.750574365,-0.434359477,0.560091375,1.032846578,2.373037672,-1.693851396,-1.364297817,0.103813413,-1.474279724,-0.517704716,1.220150299,2.953840435,0.86059326,2.091002911,-0.388738493,-1.47241146,-1.060294283,0.736505654,0.101650468,1.045099976,0.263507727,0.121610906,-0.797966169,0.517201524,-0.513630748,-0.035550358,0.123263258,-0.34772722,1.2482706,-1.248775533,0.687042826,-0.056382199,-1.072643733,0.502171997,-0.863373197,0.044997023,-0.238327323,0.821505735,1.823482314,0.143294517,0.728401405,0.085775981,0.598116811,0.101355665,0.230614626,-1.27413962,0.301122349,0.287978383,0.324962174,-0.03293214,1.42403626,-2.140907123,-1.28637875,-0.96780772,0.755660783,0.411338112,-1.451839281,-1.879389509,1.380359432,0.511161386,-0.389389737,0.482558226,-0.182431357,-1.218523743,0.357282685,-0.209033816,-0.595804231,-0.206126005,0.658907441,-0.262169486,-0.626080744,0.090929087,-0.044940803,-0.308086389,-0.425742634,-0.339508744,-0.494340623,0.591175718,0.37465437,0.031080975,0.2257647,-0.061734066,0.279235767,0.104272468,0.455685431,0.182984082,0.237083945,0.011358194,0.156689488,0.146600564,0.092898083,-0.329585119,0.233505646,-0.210710584,0.171990058,-0.144746725,-0.217309436,0.412520354,-0.340730443,-0.016550951,-0.622952461,-0.175598341,-0.554893162,-0.173445112,-0.113119976,-0.480564707,0.656038618,0.10993959,-0.101900981,-0.181747813,-0.66342824,-0.018167988,0.146294745,0.100255,-0.391207369,0.398917064,-0.25601447,-0.089463767,0.091130787,-0.061665987,-0.033637934,-0.427123452,0.28949578,0.120795267,-0.138834327,0.115564127,0.215691797,-0.153447976,-0.186959148,-0.02353134,-0.118257213,0.08276224,-0.156210054,0.094580062,-0.070826463,0.036688525,0.07765505,0.123801183,2.07E-15,Tumor
GSM153055,-2.952705726,3.106335444,1.858225401,0.480815045,-1.093418457,0.194987857,-1.28554695,0.724536295,-1.330959038,-0.081284174,-0.557404397,1.439181164,0.709118599,0.654460454,1.15319695,0.983620946,0.370534594,-0.47650566,1.800215619,-1.102220998,-2.616858793,0.740018547,-1.049050128,-0.539062987,-0.113710387,-1.323325452,1.839851656,-1.428379179,-0.154522773,1.840422949,-0.838387685,-1.932351076,-0.086319571,0.999517018,-0.792649508,-2.975306071,1.200772574,0.909710894,0.268154632,-0.747779409,-2.475447185,-2.065584867,0.027530678,-1.670362384,-0.556587491,-1.472297422,0.596460205,1.26274276,1.466900848,0.011739087,0.281626096,0.163127646,-0.41108696,1.220971052,-1.63474935,-0.451067616,0.269498659,0.00341893,-0.172952662,0.45825371,0.480189967,-0.27632614,0.72185098,-0.042352671,1.353026231,-0.937199846,0.185882978,-2.05300563,0.603276247,0.051458444,0.659740578,0.67249046,-0.380230461,1.566095326,0.208598741,0.074862986,0.537234356,-0.217092006,-0.229286163,-0.400128527,-0.380827276,-0.558137505,0.148299443,0.159256031,0.492597655,-0.451889179,-0.25141447,0.346825246,0.38697181,0.197820636,-0.800231574,-0.075189125,0.186306494,0.315767961,0.371992532,-1.004563521,-1.471156801,0.169476285,0.144670965,0.420111662,0.050420182,0.437133877,0.411837322,0.313696992,-0.563053529,0.459348373,-0.161792724,-0.158262065,-0.396087567,0.43302807,-0.316635136,0.745387951,-0.179768576,-0.522196874,0.356974791,0.098701968,-0.196885808,-0.152871328,-0.51354704,0.138014326,-0.029723358,0.055131522,-0.076259943,-0.70260873,-0.305697811,0.503855031,0.179722733,0.519408874,0.788452201,0.362592848,0.438030795,-0.026884871,-0.462989044,0.137486926,0.215284813,-0.219036774,-0.502130814,0.344028428,-0.202027674,0.134736213,-0.154450164,-0.101167608,0.123734555,-0.212669278,0.406856268,0.516363987,0.234121315,-0.089766269,0.023079587,0.565061268,0.10431162,-0.485770582,0.073745294,0.090476122,-0.1895889,0.124444289,0.000991317,-0.103461182,-0.243740954,-0.133292173,-0.090736029,-0.130961389,-0.152506982,-0.272566304,8.60E-16,Tumor
GSM153056,-7.214351202,2.466934479,0.103787149,3.883685837,0.078941661,-0.697056207,-2.744248847,-0.331186627,2.224801809,-0.831467853,3.728399035,-1.243417161,1.314675774,1.775698926,0.39365656,2.335723297,-1.189554219,-0.680075295,0.635523301,-1.479635624,-0.109605658,-0.501361835,-0.439353933,-1.360461787,0.48571109,0.469484683,1.126912927,0.823742325,0.595712784,2.188109818,2.198839662,2.443879551,0.124032908,0.826528959,-0.949663917,3.439240328,-1.11230486,0.158424014,-0.116473102,1.244652185,0.990764489,1.451566047,0.47413422,-2.254844894,0.178298821,-1.517245609,-0.566748609,-0.811087687,0.127039497,2.039751757,1.193028722,-0.955747824,-1.218002211,1.473558965,-0.765956064,-0.981184194,0.342159492,0.507686964,-0.073143952,0.751716083,0.093010802,0.449769165,-0.071648072,1.259032961,0.569095653,-0.451310838,-1.236825777,-0.464566361,1.08522122,-0.150903738,-0.951792464,-0.18076151,0.508172538,-0.057951657,-0.118509521,-0.429021974,-0.773633557,-0.095764508,0.801524011,0.877766683,-0.299779673,-0.82745234,-0.357058407,0.075384766,-0.145705459,-0.152128388,-0.439015608,0.056892937,-0.110364668,-0.335917733,1.096552108,1.139430512,-0.621087097,-1.164309305,0.328796093,-0.400256496,0.402023469,-0.628321713,0.827280642,0.131922226,-0.400689251,-1.093775486,-0.336892448,0.105368613,-1.384687016,0.200414706,0.407960461,0.256696299,-0.041422184,0.445734783,0.589706771,-0.111040143,0.344629205,-0.122873572,1.017369531,0.292448215,-0.390762371,-0.3335271,0.090676267,-0.779499763,0.043667471,0.536176237,0.367977144,0.232302538,-0.048034392,0.49694932,0.09865401,0.183396708,0.122814379,-0.260118968,-0.345520055,0.274568513,0.268418181,-0.060187868,-0.071046733,0.064868123,-0.17434813,-0.092616325,-0.286943686,0.454344319,-0.019741153,-0.459488055,-0.070297696,-0.222498318,-0.220765229,0.179277163,0.237783095,0.055959013,0.147023289,-0.307492445,0.076197685,-0.189157197,-0.111537177,0.017906342,-0.0520257,0.005975662,0.019814199,0.004426462,0.17024817,-0.097958216,-0.012978527,0.236448065,-0.021447961,-0.164549071,-1.90E-15,Tumor
